TCGA	Tissue	Group	Pos	Score	IFNA1	IFNA2	IFNGR1	POLR3B	IRF3	IFNGR2	IFNE	TBK1	IFNAR1	IFNB1	TMEM173	POLR3A	IFNG	IFNAR2	IFNK	DDX58
TCGA-EW-A1PG	brca	WT	0	-360.82337	1.0738	0.0	11.8698	8.7839	8.3748	11.4236	3.8339	9.7307	11.1986	0.0	9.9407	9.5393	0.0	9.1514	0.6346	10.0716
TCGA-CJ-4899	kirc	WT	0	902.70865	0.0	0.0	11.1978	7.6835	9.7018	11.071	0.0	9.3472	11.4194	0.0	10.2186	8.7855	1.249	9.4829	0.0	9.8049
TCGA-D3-A2JN	skcm	WT	0	962.97772	0.0	0.0	9.2122	6.9441	10.7647	12.2263	3.1983	9.5118	10.0993	0.6279	10.0288	8.2769	5.598	9.6915	0.0	8.204
TCGA-BH-A1FC	brca	WT	0	546.75789	0.0	0.0	11.6344	8.1399	8.9273	11.2604	1.985	9.4941	11.3471	0.0	9.8454	8.6707	3.018	9.3944	0.0	9.9732
TCGA-CV-7263	hnsc	WT	0	577.13891	0.0	0.0	10.8137	8.588	9.9543	10.6415	0.7172	9.1717	10.2637	0.0	9.7232	9.0018	2.5434	8.1491	0.0	9.5819
TCGA-DD-A39W	lihc	WT	0	-508.81931	0.0	0.0	10.5698	8.9633	9.7196	9.21	0.0	9.0889	11.589	0.0	7.5014	8.5033	0.0	8.3005	0.0	8.4795
TCGA-BP-4982	kirc	WT	0	1108.72467	0.0	0.0	11.0307	7.2169	9.6484	10.9615	0.3434	9.1549	11.7096	0.0	10.2325	8.8891	2.2514	9.4105	1.0529	10.2015
TCGA-DU-5849	lgg	WT	0	-1067.40159	0.0	0.0	10.102	8.2509	8.7223	9.4005	0.0	8.9542	10.8314	0.0	7.0491	9.6205	0.0	8.2038	0.0	8.2524
TCGA-G3-A3CI	lihc	WT	0	354.80740	0.0	0.0	10.1841	8.8309	9.8306	9.8679	0.0	8.9869	11.049	0.0	7.8283	8.1628	0.0	8.3011	0.0	7.5619
TCGA-F4-6570	coad	WT	0	1139.54626	0.0	0.0	10.6878	7.4794	10.2444	11.8752	1.6764	8.9771	10.6226	0.0	9.1544	9.336	5.14	8.7288	0.0	8.9934
TCGA-CU-A0YN	blca	WT	0	379.88302	0.0	0.0	9.9141	8.0186	9.0716	9.8923	0.0	8.9645	10.6381	0.0	9.4332	8.3514	0.0	8.119	0.0	8.0969
TCGA-AR-A251	brca	WT	0	-285.80117	0.0	0.0	10.9256	9.0195	7.856	11.2371	0.8032	9.7131	11.4244	1.0824	8.2339	10.6803	1.9928	9.3864	0.0	10.0623
TCGA-F5-6863	read	WT	0	-1087.82319	0.0	0.0	9.8668	7.964	10.4152	10.8925	1.0808	8.8505	10.4368	0.456	9.1608	9.1025	0.802	8.6684	0.0	8.6164
TCGA-B0-4945	kirc	WT	0	540.86950	0.0	0.0	11.4014	7.5878	10.1749	11.364	1.2332	9.6985	11.3318	0.5364	10.0881	8.4769	2.3371	9.4976	0.0	10.0215
TCGA-AD-6888	coad	WT	0	-684.75147	0.0	0.0	10.7549	8.0459	10.5517	10.9236	0.0	8.8028	9.9979	0.4555	10.0285	9.0391	0.8013	8.0194	0.0	7.818
TCGA-AR-A1AS	brca	WT	0	-367.88538	0.5363	0.0	10.4896	8.6074	8.9322	11.8444	0.0	9.3023	10.7165	0.0	8.6272	9.1551	0.0	7.8832	0.0	9.6055
TCGA-AZ-5407	coad	WT	0	-100.54038	0.0	0.0	11.9037	8.3555	10.5792	11.5117	0.0	9.2729	11.2361	0.0	10.256	8.7954	0.6608	8.9989	0.0	7.7352
TCGA-BJ-A0YZ	thca	WT	0	-880.41552	0.0	0.0	11.2341	8.5556	9.6781	11.2104	0.0	8.7621	11.0454	0.0	9.3761	8.9193	0.0	8.094	0.0	8.5135
TCGA-A8-A096	brca	WT	0	1307.60042	0.0	0.0	11.0518	8.4234	9.1077	11.3897	0.0	9.6606	11.3438	0.5039	9.7329	9.189	4.0042	9.109	0.0	10.9553
TCGA-AO-A0JF	brca	WT	0	594.69133	0.0	0.0	11.1818	8.4978	8.7499	10.9411	0.4692	9.6808	11.0996	0.8226	9.6665	9.0026	1.1063	8.5917	0.0	10.0438
TCGA-AN-A0FJ	brca	WT	0	-515.10856	0.0	0.0	9.8558	8.7265	9.5059	11.8119	1.1378	9.179	10.4176	0.0	7.742	9.78	0.0	9.5997	0.6783	8.9105
TCGA-NJ-A55A	luad	WT	0	1419.33376	0.0	0.0	11.1822	8.5173	10.5089	10.8929	2.1689	9.2575	11.0961	0.0	11.4079	8.7722	1.4586	10.2195	0.0	9.7473
TCGA-OR-A5LS	acc	WT	0	-1249.31002	0.0	0.0	10.4197	9.5253	9.9345	10.2374	0.0	10.3593	11.4687	0.0	5.618	9.4822	0.0	6.6543	0.0	10.1532
TCGA-AN-A0XR	brca	WT	0	-709.61038	0.0	0.0	10.479	7.5724	9.3714	10.9857	0.0	9.5228	10.7488	1.7993	9.802	8.6731	0.0	6.7609	0.0	12.603
TCGA-D6-6515	hnsc	WT	0	1896.93008	0.0	0.0	11.547	9.3438	10.173	11.7886	3.0286	9.4312	10.612	0.4832	10.8909	9.432	4.659	9.4444	0.8444	12.0449
TCGA-CN-6997	hnsc	WT	0	-588.17669	0.3614	0.0	11.513	7.7937	9.7274	10.4545	4.5363	9.8466	9.8906	0.0	9.3563	9.618	0.6501	8.396	0.0	7.8339
TCGA-HT-7687	lgg	WT	0	-780.21239	0.0	0.0	11.1113	8.173	8.0143	9.5704	0.4379	8.978	10.9605	0.0	7.4257	9.4505	0.4379	8.8528	0.0	7.9614
TCGA-Q1-A6DV	cesc	WT	0	-435.35862	0.0	0.0	11.633	7.0347	10.9944	10.7738	3.9696	9.5062	10.6196	0.0	11.3409	8.5815	1.5262	8.8343	0.0	8.9385
TCGA-CK-5913	coad	WT	0	226.32100	0.0	0.0	11.7975	8.3328	9.6851	11.4941	0.5066	9.5325	10.7517	0.0	11.7616	9.3305	2.6936	8.7569	0.0	8.39
TCGA-JW-A69B	cesc	WT	0	246.57032	0.0	0.0	11.4893	7.6407	10.7802	12.093	4.3539	9.6426	10.7442	1.3609	11.4666	7.5518	0.9568	9.4	0.0	10.1424
TCGA-C8-A135	brca	WT	0	238.94510	0.0	0.0	10.9987	7.6477	9.9202	11.8682	1.5076	9.5803	11.7077	0.5468	9.1411	9.52	1.5076	8.3448	0.0	9.5045
TCGA-GM-A2DD	brca	WT	0	1797.27125	0.5772	0.0	11.3036	8.0101	11.2778	11.0278	1.9825	9.3976	10.6064	0.5772	9.3275	8.8454	3.7332	8.5621	0.0	10.2655
TCGA-P8-A5KD	pcpg	WT	0	-393.02711	0.0	0.0	9.5705	8.4432	9.1533	10.4094	0.0	9.9793	10.5986	0.4806	8.5807	9.1544	0.4806	8.6784	0.0	10.3438
TCGA-FG-7634	lgg	WT	0	40.52174	0.0	0.0	11.2894	8.5944	8.4479	10.0268	0.0	9.1261	11.6298	0.3804	8.1123	9.2521	0.0	9.3803	0.0	8.574
TCGA-55-8205	luad	WT	0	2213.07534	0.0	0.0	10.7808	7.7958	10.1871	11.104	2.9346	9.5448	10.5057	0.963	10.1798	9.997	6.694	9.6724	0.0	10.0854
TCGA-56-5897	lusc	WT	0	1489.37976	0.0	0.0	11.9593	8.614	9.6799	11.6812	2.7645	9.3778	10.8493	0.0	10.1121	9.0824	2.4185	9.4533	0.0	9.2769
TCGA-CV-5431	hnsc	WT	0	1459.02573	0.0	0.0	11.3265	8.6254	10.1883	11.7599	0.0	9.1863	10.1975	0.0	9.9603	8.8653	6.271	9.4622	0.6164	9.5911
TCGA-B0-5703	kirc	WT	0	-859.50962	0.5944	0.0	10.651	7.3453	9.3754	11.0071	0.0	9.1404	11.1359	0.0	8.9894	7.9044	3.6107	8.4664	0.0	9.7812
TCGA-14-1034	gbm	WT	0	-1022.22053	0.0	0.0	11.421	8.1925	9.5589	11.4063	1.491	9.0833	11.7132	0.0	9.0293	8.514	0.0	9.233	0.0	8.2875
TCGA-A2-A0ET	brca	WT	0	-58.61563	0.0	0.0	9.5083	8.2939	9.427	10.1792	0.3459	10.3919	10.8827	0.8581	9.2473	9.7512	2.0876	8.1568	0.0	10.1236
TCGA-BJ-A0Z9	thca	WT	0	-34.34036	2.4565	0.0	11.7053	8.0652	10.3147	10.91	5.8913	8.8851	11.0652	1.8048	10.6635	9.009	0.9982	8.3574	0.0	10.7741
TCGA-E2-A1B5	brca	WT	0	2271.86586	0.0	0.0	11.5214	7.2366	9.9221	11.4773	1.1893	9.6893	11.7682	2.3973	10.8741	8.3345	4.7338	9.4018	0.0	10.4206
TCGA-ET-A3BV	thca	WT	0	356.27202	0.0	0.0	11.552	7.7486	10.0921	11.405	3.9655	9.0338	10.9796	0.0	11.1263	8.9247	1.3922	9.4107	0.0	9.2015
TCGA-QR-A70G	pcpg	WT	0	11.09499	0.0	0.0	10.2777	8.6742	9.5295	9.3028	0.0	9.8669	10.9278	0.6735	8.6594	8.874	1.9907	8.0119	0.6735	9.8503
TCGA-JX-A3PZ	cesc	WT	0	1000.74657	0.0	0.0	11.2596	7.9545	11.1145	11.437	4.1222	9.5767	10.5975	0.8811	8.9843	8.8288	4.4061	9.3496	3.8962	8.5562
TCGA-ER-A19N	skcm	WT	0	2174.12803	0.0	0.0	10.6494	7.2273	10.0036	12.2122	1.2252	8.7157	10.8995	0.0	10.071	9.256	5.1478	9.2346	0.0	8.2062
TCGA-A2-A1G1	brca	WT	0	863.37779	0.0	0.0	11.6428	8.8466	8.4443	11.9082	0.8677	10.3892	10.9127	1.4057	8.8214	9.2991	4.8184	9.4261	0.0	11.3896
TCGA-BP-5001	kirc	WT	0	855.00199	0.0	0.0	10.4799	7.4106	10.982	10.7521	1.315	9.1647	10.8348	0.5811	9.0931	8.4043	3.8473	8.704	0.9943	9.6342
TCGA-NA-A4R1	ucs	WT	0	-1653.29872	0.0	0.0	9.6356	8.1835	10.5429	11.4279	0.0	8.8271	10.6393	0.0	7.1375	9.7957	0.0	9.2766	0.0	8.8603
TCGA-A2-A04U	brca	WT	0	-803.08615	0.0	0.0	10.1267	8.717	8.6685	11.6885	0.6036	9.5551	10.6118	0.0	8.2791	9.2829	0.0	8.994	0.0	7.8911
TCGA-ED-A7XP	lihc	WT	0	-56.45771	0.0	0.0	10.4641	8.7281	10.5389	9.5334	0.0	9.7195	11.4467	0.0	7.789	8.7418	2.4883	9.0339	0.6566	8.763
TCGA-91-8499	luad	WT	0	399.84382	0.0	0.0	11.0112	8.0373	9.6577	11.3801	0.0	10.1578	10.5442	0.0	8.8362	7.8616	3.6117	8.9856	0.0	10.1207
TCGA-75-6203	luad	WT	0	2188.81163	0.0	0.0	12.0128	7.7289	9.0951	11.2699	1.6151	9.0345	11.0286	0.0	10.9556	8.4357	3.3134	9.1471	0.0	9.3046
TCGA-C5-A1BK	cesc	WT	0	1919.21977	0.5145	0.0	11.6182	7.465	10.8458	11.0931	5.9705	9.5123	10.5515	0.0	10.3421	8.3704	6.4379	8.9883	0.0	10.9275
TCGA-BP-5186	kirc	WT	0	504.25615	0.4128	0.0	10.4722	7.4451	9.4249	10.9532	0.4128	9.1126	11.4764	0.0	10.1446	8.8532	2.5775	9.0023	0.9955	10.1255
TCGA-E2-A15E	brca	WT	0	54.29309	0.0	0.0	10.7022	8.0535	10.0173	10.6819	2.1835	9.4129	10.8094	0.0	8.836	9.6376	0.0	7.8706	0.0	9.414
TCGA-B6-A0WY	brca	WT	0	-60.83724	0.0	0.0	10.8605	8.5052	9.2147	11.0677	1.1893	9.5686	10.8336	0.0	9.5903	9.2977	1.9564	8.942	0.0	11.697
TCGA-AD-6901	coad	WT	0	308.74634	0.0	0.0	10.6244	7.5468	10.9823	11.5224	1.3678	8.8067	10.377	0.0	10.0492	8.6009	3.3157	8.5197	0.0	10.4668
TCGA-GV-A3QF	blca	WT	0	-902.54387	0.0	0.0	9.6498	8.2623	11.8255	11.8706	1.5394	9.1541	10.8115	2.1167	6.9596	8.3764	0.0	9.0531	0.0	7.1411
TCGA-OL-A5DA	brca	WT	0	-209.02482	0.5011	0.0	9.7507	7.5852	10.096	11.1948	1.8039	9.0399	10.3065	0.5011	8.5955	8.9853	3.1523	7.7556	0.0	9.7789
TCGA-DJ-A3VE	thca	WT	0	-518.05757	1.343	0.0	11.6439	7.6929	10.6324	11.1722	5.3147	9.1203	11.2692	0.0	11.6192	8.5734	0.8224	9.4698	0.0	8.8017
TCGA-12-1597	gbm	WT	0	-98.29842	0.0	0.0	11.193	7.562	9.7101	10.9225	0.7451	8.2698	10.3841	0.0	7.3924	8.1615	0.0	9.1574	0.0	7.3087
TCGA-06-2567	gbm	WT	0	680.44265	0.0	0.0	10.7728	8.282	9.818	10.5884	0.0	9.1269	10.8295	0.511	8.4976	8.2135	0.0	9.6228	0.0	10.18
TCGA-D3-A1Q5	skcm	WT	0	-1275.54256	0.0	0.0	10.0512	7.7721	9.995	10.3382	0.0	9.2562	9.9144	0.0	9.848	9.0132	1.44	8.9316	0.0	7.73
TCGA-BH-A18I	brca	WT	0	690.89977	0.0	0.0	10.6004	8.5496	9.2502	11.1687	1.521	9.8736	11.0302	0.3415	10.1169	9.1928	3.3715	8.8321	0.0	10.1677
TCGA-CV-6959	hnsc	WT	0	628.07323	0.4792	0.0	10.9521	9.2725	9.5246	10.8685	3.5409	9.1123	10.1141	0.0	9.6455	9.2484	4.1334	7.5804	0.0	9.1378
TCGA-QT-A5XM	pcpg	WT	0	-131.91208	0.0	0.0	10.7483	8.4127	8.6463	9.7714	0.0	9.8308	10.8204	0.0	8.6108	9.0257	0.0	8.7096	0.0	9.3857
TCGA-FG-8188	lgg	WT	0	-537.58302	0.0	0.58	11.5529	8.4728	9.4202	9.3654	0.9925	8.8522	10.6797	0.0	7.7532	9.2293	0.0	8.2723	0.0	8.1524
TCGA-AD-6963	coad	WT	0	121.88545	0.0	0.0	11.0817	7.6591	10.8583	10.4846	0.434	9.2927	10.0426	0.434	8.4551	9.6032	5.102	8.8712	0.0	7.8268
TCGA-IZ-8196	kirp	WT	0	-896.25680	0.0	0.0	11.0114	8.2171	9.9007	10.3024	3.6729	8.9437	11.5399	0.0	8.3247	9.0398	0.0	9.2553	0.0	8.5502
TCGA-G3-A7M8	lihc	WT	0	-204.41035	0.0	0.0	9.8422	8.5604	9.8017	9.0765	0.0	9.2031	10.827	0.0	7.8241	8.3575	0.0	8.0739	0.0	8.2278
TCGA-CN-6016	hnsc	Rest	372	905.10429	0.6007	0.0	12.5002	7.5584	10.2197	11.4045	3.7438	8.8686	10.3912	0.0	11.1373	9.0858	1.0237	8.6106	1.841	9.6346
TCGA-A3-3365	kirc	WT	0	863.18052	0.8872	0.5108	11.5571	7.5143	9.4978	11.7897	1.1855	9.7047	11.8151	0.0	10.4273	8.295	1.1855	9.694	0.0	9.6944
TCGA-FU-A770	cesc	WT	0	-177.29144	0.594	0.0	10.951	6.7614	10.31	10.3905	6.7062	8.5853	11.5123	0.0	10.6963	9.1196	1.0135	9.3552	0.0	9.1613
TCGA-IB-7893	paad	WT	0	565.87013	0.4592	0.0	11.2993	7.8573	9.1841	11.673	3.0217	9.3271	11.0258	0.0	10.0699	8.7028	1.0871	9.2444	0.0	10.0003
TCGA-C5-A1BN	cesc	WT	0	-650.80450	0.0	0.4374	11.131	8.9001	10.3149	11.6711	4.2528	9.499	11.289	0.0	9.7168	9.5366	0.7726	9.4649	6.9365	10.1255
TCGA-EM-A4G1	thca	WT	0	-133.42167	0.0	0.0	10.9302	7.9243	10.2311	10.8596	1.9624	9.0531	10.8201	0.0	8.8201	8.7588	0.0	7.7804	0.0	8.4477
TCGA-HC-7747	prad	WT	0	-246.08600	0.0	0.0	11.2959	8.596	9.5271	11.73	0.0	9.1274	11.5637	0.0	9.6011	9.0698	2.3596	8.406	0.0	9.0293
TCGA-WB-A818	pcpg	WT	0	-797.66136	0.0	0.0	10.3678	8.553	8.6884	9.8991	0.0	9.9376	10.8829	0.0	7.8888	9.2014	0.0	8.5336	0.0	9.5753
TCGA-D5-6931	coad	WT	0	257.98040	0.0	0.0	10.8985	8.9442	10.5643	10.4546	1.9284	9.293	10.1898	0.0	11.0718	9.5719	2.8238	8.8671	0.0	7.8583
TCGA-OR-A5JV	acc	WT	0	1118.15218	0.0	0.0	10.9571	9.2903	10.2128	10.0857	0.0	11.0805	10.6538	0.0	8.7178	8.7214	0.6033	7.9165	0.0	7.9368
TCGA-D8-A1X6	brca	WT	0	474.72659	0.0	0.0	11.2074	7.6216	9.3403	10.4336	0.3278	9.7537	10.4094	0.5947	9.5434	9.3988	0.82	7.281	0.0	10.6807
TCGA-D8-A27W	brca	WT	0	-15.66054	0.0	0.0	9.7894	9.0876	9.548	10.0332	0.0	9.989	10.3189	0.0	8.5027	9.9476	0.7959	8.5974	0.0	9.9146
TCGA-RW-A686	pcpg	WT	0	-1039.89170	0.0	0.0	10.3571	7.2085	9.8311	10.2189	0.0	9.8646	10.6302	0.0	8.035	7.9791	0.6085	7.9361	0.0	8.4616
TCGA-BP-4967	kirc	WT	0	462.88199	0.7186	0.0	10.9023	7.3633	9.8351	11.0572	3.2315	9.0958	11.2118	0.0	9.2869	8.9565	1.8409	9.2815	0.7186	9.6291
TCGA-43-3920	lusc	WT	0	749.64554	0.0	0.5431	13.4812	8.5591	10.5706	11.8259	3.7378	9.6885	10.6984	1.7161	9.4358	7.9926	4.782	9.5577	0.0	8.7381
TCGA-CS-4942	lgg	WT	0	599.14355	0.0	0.0	11.7721	8.8064	8.4656	9.9446	1.0272	8.7368	10.6104	0.0	8.3048	9.0854	0.4287	8.9497	0.0	10.1284
TCGA-TT-A6YJ	pcpg	WT	0	-1708.18751	0.0	0.0	9.1998	8.1662	8.6581	10.3137	0.0	9.9047	10.6215	0.0	6.3733	9.212	0.0	8.2512	0.0	7.8942
TCGA-BQ-5885	kirp	WT	0	-70.27121	0.6312	0.0	11.3286	6.9726	9.6321	10.7578	4.7141	8.7078	10.3149	0.0	8.8587	7.6534	0.6312	9.1963	0.6312	9.8825
TCGA-55-7724	luad	WT	0	1534.79796	0.0	0.0	12.1475	8.265	7.976	11.1199	3.5876	9.7308	11.2154	0.0	10.145	9.2001	2.8098	9.4889	0.0	9.9701
TCGA-BJ-A2N8	thca	WT	0	-437.75966	0.4153	0.0	11.272	8.0797	10.1761	12.101	3.7014	9.1559	11.423	0.0	9.4989	8.1909	1.0006	8.0565	0.0	8.5181
TCGA-DD-A73A	lihc	WT	0	270.70733	0.0	0.0	11.0523	8.488	10.2304	9.749	0.0	9.397	11.2159	0.0	7.6266	8.4949	1.8383	8.4411	0.0	8.9604
TCGA-BP-5168	kirc	WT	0	551.00604	0.5238	0.0	10.7236	7.3827	9.3701	11.7089	0.5238	9.224	11.4716	0.0	9.645	8.3064	0.0	8.7991	0.0	9.8856
TCGA-SR-A6MV	pcpg	WT	0	-819.27125	0.0	0.0	9.9775	7.1589	10.1049	9.6649	0.0	9.419	9.6556	0.0	6.8803	7.4647	0.0	7.9245	0.0	8.1183
TCGA-EW-A1J3	brca	WT	0	-320.18369	0.0	0.0	10.8478	8.1698	8.6642	11.6583	1.4181	9.8577	10.8493	0.4163	8.3842	8.6147	0.7389	7.6594	0.0	10.9914
TCGA-G9-7523	prad	WT	0	184.77980	0.0	0.0	11.1297	8.0286	9.8361	10.6491	0.7796	9.235	10.6969	0.0	9.4017	8.4243	1.053	8.1259	0.4418	8.9027
TCGA-21-1076	lusc	WT	0	2173.99049	0.0	0.0	11.84335	8.0069	10.18345	11.15075	1.8112	9.88305	10.7476	0.22765	9.7865	8.2853	3.31725	9.1373	0.2405	10.9757
TCGA-BA-4074	hnsc	WT	0	203.28917	0.8244	0.0	13.0562	7.992	10.1833	12.7992	3.5116	9.2858	11.5484	0.4703	9.9455	8.1491	1.1084	10.9003	0.4703	10.2685
TCGA-BH-A0H7	brca	WT	0	-515.64640	0.0	0.0	11.1323	8.8755	9.4291	10.5949	0.0	9.4916	10.8877	0.0	9.1297	9.2628	1.3487	8.8115	0.0	9.0862
TCGA-97-7554	luad	WT	0	837.88836	0.0	0.0	11.0546	8.0935	9.841	12.4159	0.0	9.1119	11.857	0.5853	10.9542	9.393	2.0005	11.1762	0.0	11.1406
TCGA-HT-7604	lgg	WT	0	-914.27506	0.0	0.0	10.5147	7.7432	9.1105	9.4513	0.7269	8.7747	10.8256	0.0	7.3384	9.4247	0.0	9.1434	0.0	8.2339
TCGA-A4-7732	kirp	WT	0	-110.61128	1.0965	0.0	11.0656	8.1198	10.3555	10.5993	4.9879	9.1609	10.7885	0.0	7.7212	7.9707	0.0	9.3319	0.0	8.3981
TCGA-05-4403	luad	WT	0	1327.22524	0.3539	0.0	11.9081	7.7782	9.5627	11.3878	3.0406	9.1628	11.0861	0.0	11.3146	8.2388	2.206	9.4979	0.0	9.597
TCGA-39-5035	lusc	WT	0	1314.95563	2.2674	0.0	10.9531	8.7349	10.7392	11.1692	5.7657	9.6681	10.1241	0.0	10.2029	9.0767	5.7801	9.3955	0.0	8.3574
TCGA-GM-A4E0	brca	WT	0	1487.97080	0.0	0.0	12.0353	7.1041	10.7817	11.179	0.7944	9.2328	10.6308	0.7944	10.3661	7.9654	3.5867	8.5816	0.0	9.5787
TCGA-DK-A3WX	blca	WT	0	897.08029	0.0	0.0	11.8463	8.8892	10.6689	11.082	0.4943	9.5538	10.3537	0.0	9.8123	9.197	4.8057	8.6684	1.3975	9.219
TCGA-78-7160	luad	WT	0	1564.09184	0.0	0.0	11.4152	8.038	9.1151	10.951	2.7395	9.2114	11.2557	0.0	10.6533	9.2745	5.2324	9.54	0.0	9.4064
TCGA-DC-6154	read	WT	0	-567.73348	0.0	0.0	10.7412	7.4096	10.5348	11.4417	0.0	9.1543	10.3889	0.0	8.584	8.8991	0.0	8.2838	0.0	7.9905
TCGA-CV-7248	hnsc	WT	0	450.11297	0.0	0.0	10.8996	8.3415	10.3721	10.4492	2.6817	9.5072	10.1768	0.0	9.9135	9.5279	2.8183	8.5684	0.0	9.483
TCGA-CH-5745	prad	WT	0	-270.57123	0.0	0.0	11.0288	8.2053	9.8492	11.7339	0.4812	9.1725	12.105	0.0	9.3692	9.3422	4.0734	8.9756	0.0	9.3281
TCGA-HM-A3JJ	cesc	WT	0	59.70223	0.0	0.0	11.1108	7.7909	9.7703	10.2145	0.0	9.4641	10.707	0.0	10.4758	8.2711	0.7313	8.7899	0.0	9.6913
TCGA-G4-6311	coad	WT	0	57.45872	0.0	0.0	11.3563	7.924	10.4676	10.7716	0.0	9.0665	10.1851	0.6085	9.1	9.1844	0.6085	8.6473	0.0	8.1245
TCGA-EJ-A65B	prad	WT	0	-732.38069	0.0	0.0	10.3351	8.2176	10.764	11.1238	0.5919	8.7653	11.1033	0.0	9.7441	7.8659	0.0	7.5281	0.0	7.5711
TCGA-28-5208	gbm	WT	0	179.63089	0.0	0.0	11.6003	8.3261	9.6326	11.3505	0.0	9.4117	10.9956	0.0	8.6761	8.3475	0.0	8.7626	0.0	8.7882
TCGA-CC-A7IH	lihc	WT	0	-819.20421	0.0	0.0	11.6113	8.3103	10.1516	9.7377	0.0	9.0177	10.8066	0.0	6.9607	8.8676	0.5872	8.4645	0.0	8.6503
TCGA-EJ-7327	prad	WT	0	-791.82162	0.0	0.0	10.885	8.7203	8.988	11.5504	0.3825	9.021	11.726	0.0	8.7663	9.3384	0.6845	8.5303	0.3825	9.3672
TCGA-EU-5905	kirc	WT	0	779.54851	0.0	0.0	11.5931	7.3331	10.0463	10.9395	0.0	9.0061	11.6943	0.6991	11.9116	9.4779	1.1681	9.0738	0.0	9.5469
TCGA-AR-A24T	brca	WT	0	227.25459	0.0	0.0	10.5917	7.9749	8.2064	10.9561	1.5521	9.6058	11.201	0.0	9.3614	9.412	0.9755	8.6903	0.0	10.4826
TCGA-EB-A3XD	skcm	WT	0	1206.98320	0.0	0.0	10.0168	8.2894	10.0918	11.1319	0.0	7.3531	9.5309	0.0	10.7097	8.813	2.7279	8.8208	0.0	7.4231
TCGA-66-2770	lusc	WT	0	779.03982	0.4202	0.0	11.5963	7.8426	10.1541	11.1825	5.0197	9.4069	10.3468	0.0	10.173	8.3764	4.4789	8.9832	0.0	8.8158
TCGA-AX-A05Y	ucec	WT	0	125.31201	0.0	0.0	11.3542	7.76	9.7096	10.5768	0.0	9.563	11.0266	0.0	10.4911	8.4149	0.9353	9.3049	0.0	9.4695
TCGA-D8-A1X9	brca	WT	0	298.33609	0.0	0.0	10.0378	8.2468	8.7954	10.2226	0.3253	10.0312	11.0142	1.0085	9.0316	10.281	2.7693	8.4977	0.0	12.659
TCGA-02-2486	gbm	WT	0	1661.30327	0.0	0.0	11.926	7.6728	9.9869	11.4652	0.0	9.253	11.0777	1.5004	8.3187	7.6066	1.1502	9.1454	0.0	11.6626
TCGA-44-5645	luad	WT	0	1902.95608	0.0	0.0	11.3328	8.6777	9.964	11.1045	0.6542	9.3643	11.0509	0.0	11.4791	8.8418	1.9518	9.426	0.0	8.881
TCGA-CQ-6219	hnsc	WT	0	1232.97037	1.5251	0.0	12.3103	7.8297	10.4198	11.1652	4.2784	9.3319	10.2129	0.8083	9.0978	9.2892	5.2831	8.6692	1.0888	11.3158
TCGA-78-8640	luad	WT	0	495.31745	0.0	0.0	9.6942	7.96	10.6737	12.1821	2.3461	9.5343	10.5098	0.0	9.9152	9.3258	4.6395	8.8187	0.0	7.9223
TCGA-DK-A2I6	blca	WT	0	-590.44310	0.0	0.0	10.6367	7.1837	10.7449	11.7458	3.7982	9.0071	10.9072	0.0	9.4686	8.5936	1.7431	10.0229	0.0	8.361
TCGA-QR-A7IN	pcpg	WT	0	-934.38948	0.0	0.7016	10.6734	7.7494	9.7097	10.11	0.0	9.5888	10.5438	0.7016	8.3489	8.7055	0.0	8.082	0.0	7.8071
TCGA-AO-A0J9	brca	WT	0	1230.21418	0.0	0.0	10.8738	8.0462	10.1715	11.4749	0.8592	9.6793	10.4879	0.0	9.3429	7.9161	2.2213	8.7824	0.0	9.5052
TCGA-CQ-7065	hnsc	WT	0	-879.47170	2.2182	0.0	11.3637	8.8931	10.1423	13.0225	4.6022	9.5972	12.0775	0.5426	10.1649	9.1923	0.5426	9.3188	1.2448	8.302
TCGA-BP-4787	kirc	WT	0	1604.15616	0.0	0.0	11.5976	7.6183	9.7497	11.7096	2.3699	9.3708	11.1312	0.946	11.0947	8.7293	3.293	9.6583	0.0	10.1295
TCGA-DU-7294	lgg	WT	0	-1184.91314	0.0	0.0	10.8837	8.8939	7.5515	9.2005	1.0041	9.0859	11.2773	0.0	6.9623	9.3294	0.0	8.8979	0.0	8.058
TCGA-AC-A23C	brca	WT	0	305.14536	0.0	0.0	11.3325	8.8717	8.2434	11.2447	1.4879	10.3086	11.2162	0.0	9.5461	8.8661	3.1409	8.6883	0.0	10.8568
TCGA-A7-A2KD	brca	WT	0	556.41134	0.0	0.0	11.3618	7.8671	9.5579	10.9171	0.6171	9.6764	10.9376	0.3413	9.2547	9.0425	2.5371	8.5515	0.0	10.5565
TCGA-44-7662	luad	WT	0	1013.44110	0.0	0.0	10.7667	7.2133	10.4521	10.9125	1.3102	8.7407	10.6042	0.3741	10.3528	8.7377	4.2743	9.3763	0.3741	10.7489
TCGA-55-A494	luad	WT	0	-1014.81849	0.0	0.0	9.4111	7.1678	10.3947	11.8083	0.0	9.2492	10.5174	0.0	11.159	8.7476	0.5296	9.8894	0.0	7.7435
TCGA-19-2620	gbm	WT	0	-157.95928	0.0	0.0	11.6267	7.0237	9.4655	10.5206	0.0	9.0128	10.9639	0.0	7.4129	7.7984	0.0	8.6852	0.0	7.945
